index	label	sentence	POS	FGPOS	w_index
1555	1	If the magnetic field happens to be larger at one side than at the other side,  then the beam will be deflected towards the weaker field which makes the field even weaker,  etc.,  leading the so-called kink instability ( Fig. 3.3(b) ). 	verb	VBZ	37
1556	1	practice means that the positive ions are part of the crystal lattice.	verb	VBZ	13
1557	1	Now we shall say that a class of materials the current density at any point is proportional the electric field;  mathematical form,  is the conductivity of the material.	verb	VBZ	12
1558	1	It is valid for nearly all materials quite high electric fields.	verb	VBZ	11
1559	1	Not really,  because ( 1 ) as current flows there is some potential drop in the electrode itself,  ( 2 ) zero conductivity for part of the space can not be electrostatically modelled since there are no dielectrics Er = 0,  and ( 3 ) when current flows through two materials of different conductivity there is generally a surface charge at the boundary ( see Example 3.4 ).	verb	VBZ	12
1560	1	We shall rather return a very simple geometrical configuration for deriving Ohm 's law.	verb	VBZ	11
1561	1	The electric field is then,  the current density,  and the current.	verb	VBZ	8
1562	1	Risking the dismay of circuit engineers some theoreticians do,  fact,  refer eqn ( 3.35 ) as Ohm 's law. 	verb	VBZ	0
1563	1	He sat down and saw a bifurcated path,  simmering gold heat round and under the rising,  spreading blue-black-green pointing vanes of a great pine,  still widening where the frame interrupted its soaring.	verb	VBZ	8
1564	1	He sat down and saw a bifurcated path,  simmering gold heat round and under the rising,  spreading blue-black-green pointing vanes of a great pine,  still widening where the frame interrupted its soaring.	verb	VBZ	20
1565	1	And beyond,  green grass and geraniums splashes of blood.	verb	VBZ	7
1566	1	She was nolonger the habit of being late:  her life had schooled her temporal accuracy,  perhaps being considerate.	verb	VBZ	12
1567	1	He thought warmth of her certain approach.	verb	VBZ	3
1568	1	He stared at the serenely impassioned garden made outof a whirl of yellow brushstrokes,  a viridian impasto,  a dense mass of furiously feathered lines of blue-green,  isolated black pot hooks,  the painfully clear orange-red spattering.	verb	VBZ	21
1569	1	He stared at the serenely impassioned garden made outof a whirl of yellow brushstrokes,  a viridian impasto,  a dense mass of furiously feathered lines of blue-green,  isolated black pot hooks,  the painfully clear orange-red spattering.	verb	VBZ	22
1570	1	He trouble finding an appropriate language for the painter 's obsession the illuminated material world.	verb	VBZ	14
1571	1	He would have been lying if he had recorded only the more accessible drama of the painter 's electric quarrels Gauguin in the Yellow House in Arles,  the distant necessary brother who supplied paint and love,  the severed ear delivered to the whore in the brothel,  the asylum fears.	verb	VBZ	12
1572	1	He would have been lying if he had recorded only the more accessible drama of the painter 's electric quarrels Gauguin in the Yellow House in Arles,  the distant necessary brother who supplied paint and love,  the severed ear delivered to the whore in the brothel,  the asylum fears.	verb	VBZ	18
1573	1	Sometimes he still saw the brushstrokes,  asitwere,  naked way,  sothat his earlier thoughts of garden had to be undone,  the idea of black wings to be stripped the painted leafage,  the vulgar idea of blood splashes washed the notation of geraniums.	verb	VBZ	9
1574	1	Sometimes he still saw the brushstrokes,  asitwere,  naked way,  sothat his earlier thoughts of garden had to be undone,  the idea of black wings to be stripped the painted leafage,  the vulgar idea of blood splashes washed the notation of geraniums.	verb	VBZ	29
1575	1	The yellow chair,  besides being brushstrokes and pigment,  besides being a yellow chair,  was one of twelve bought for a company of artists who were to inhabit the Yellow House,  the white walls of which should blaze sunflowers as the windows of Gothic cathedrals blazed coloured light.	verb	VBZ	36
1576	1	The yellow chair,  besides being brushstrokes and pigment,  besides being a yellow chair,  was one of twelve bought for a company of artists who were to inhabit the Yellow House,  the white walls of which should blaze sunflowers as the windows of Gothic cathedrals blazed coloured light.	verb	VBZ	45
1577	1	Not only metaphor:  cultural motif,  immanent religion,  a faith and a church.	verb	VBZ	4
1578	1	He thought of thick,  fat,  hot motorways carving land.	verb	VBZ	7
1579	1	"He also kissed Frederica and introduced the woman,  fumbling her name,  as "" a colleague "" and Frederica as "" Frederica—  you must forgive me,  I never know what name you re working,  women days are so protean. """	verb	VBZ	8
1580	1	Frederica Potter,  Radio 3 Critics ' Forum.	verb	VBZ	6
1581	1	She negotiated a free catalogue.	verb	VBZ	1
1582	1	The arrested water shone and danced.	verb	VBZ	1
1583	1	The arrested water shone and danced.	verb	VBZ	5
1584	1	To name an object is to suppress three-quarters of the enjoyment of the poem,  which is created by the gradual pleasure of apprehending it.	verb	VBZ	6
1585	1	To name an object is to suppress three-quarters of the enjoyment of the poem,  which is created by the gradual pleasure of apprehending it.	verb	VBZ	22
1586	1	But she looked briefly down,  dazzled by the flowing skin of worked and delicate colour;  the blue and rose tourbillons of the mistral on the sea,  the prismatically sliced frosty nimbus round the mysterious squat stacks.	verb	VBZ	5
1587	1	But she looked briefly down,  dazzled by the flowing skin of worked and delicate colour;  the blue and rose tourbillons of the mistral on the sea,  the prismatically sliced frosty nimbus round the mysterious squat stacks.	verb	VBZ	9
1588	1	But she looked briefly down,  dazzled by the flowing skin of worked and delicate colour;  the blue and rose tourbillons of the mistral on the sea,  the prismatically sliced frosty nimbus round the mysterious squat stacks.	verb	VBZ	13
1589	1	But she looked briefly down,  dazzled by the flowing skin of worked and delicate colour;  the blue and rose tourbillons of the mistral on the sea,  the prismatically sliced frosty nimbus round the mysterious squat stacks.	verb	VBZ	28
1590	1	He was raw bad news,  more raw as he grew older,  which was not perhaps quite what he had expected.	verb	VBZ	7
1591	1	Although he was fourteen years younger than Alexander,  Daniel too was the habit of thinking of himself a survivor,  a battered and grizzled survivor.	verb	VBZ	24
1592	1	Alexander,  always a connoisseur of garments,  realised that Frederica had changed her style,  that the clothes the young creatures were wearing could be described as a parody of the clothes Frederica had worn their age,  and that Frederica 's new style was not unrelated shift.	verb	VBZ	26
1593	1	There she was in a conventional two-piece suit,  fine dark wool,  muted geometrical pattern greens and unexpected straw browns,  caught at the waist—  still very thin—  to give the effect of a bustle,  the skirt long and straight to the knee.	verb	VBZ	11
1594	1	He remarked the parody.	verb	VBZ	4
1595	1	Pencil skirts and batwing sweaters and spiky stilettos,  tottering their hard little behinds sticking out,  and all red lipstick.	verb	VBZ	3
